NBDL-HK3QV5MVQ4P4S0.v1.mt	Upeneichthys lineatus 
NBDL-HK3RX9D8MZP2FZ.v1.mt	Peristedion liorhynchus 
NBDL-HK3RX9C0MZM1CZ.v1.mt	Pterygotrigla hemisticta 
NBDL-HK3R0HKJK7Y7Z5.v1.mt	Anarchias seychellensis 
NBDL-HK3QY5Q1H9TRAQ.v1.mt	Anoplocapros inermis 
NBDL-HK3S2V6ANA6RR3.v1.mt	Neosebastes pandus 
NBDL-HK3R0HMCM7V87T.v1.mt	Nemichthys curvirostris 
NBDL-HK3RC4DNGA021D.v1.mt	Onigocia grandisquama 
NBDL-HK3R0HK3N7HCQ9.v1.mt	Cyclichthys hardenbergi 
NBDL-HK3RZTR5G4CZFE.v1.mt	Maxillicosta scabriceps 
NBDL-HK3RX9CXJZM9GV.v1.mt	Lepidotrigla calodactyla 
NBDL-HK3R5BR1MX42K1.v1.mt	Anguilla australis 
NBDL-HK3QY5PKN9ZAWF.v1.mt	Paramonacanthus otisensis 
NBDL-HK3RZTQ9Q4YV15.v1.mt	Fistularia petimba 
NBDL-HK3RC4E3NA7FMR.v1.mt	Rogadius mcgroutheri 
NBDL-HK3R0HMHJ7SPJ6.v1.mt	Gymnothorax chilospilus 
NBDL-HK3RX9CBPZMS8K.v1.mt	Lepidotrigla larsonae 
NBDL-HK3QY5NZP9JTYJ.v1.mt	Pseudomonacanthus elongatus 
NBDL-HK3RC4DQMA06XN.v1.mt	Onigocia spinosa 
NBDL-HK3SJ4DGGNVDBD.v1.mt	Pegasus tetrabelos 
NBDL-HK4A8ADNPAY4KH.v1.mt	Scorpaena sororreginae 
NBDL-HK3RZTRKM4FF76.v1.mt	Neosebastes nigropunctatus 
NBDL-HK3SJ4D3PNR8KS.v1.mt	Dactyloptena macracantha 
NBDL-HK3RZTQKK4Y5QX.v1.mt	Centriscops humerosus 
NBDL-HK3R5BQHNXTM9J.v1.mt	Ilyophis brunneus 
NBDL-HK3RZTQSQ4ZNZ5.v1.mt	Erosa erosa 
NBDL-HHG28F3XJBK6HN.v1.mt	Tripodichthys angustifrons 
NBDL-HK3QV5PJG4KJ2H.v1.mt	Acanthaluteres vittiger 
NBDL-HK3QY5N9J9NAHA.v1.mt	Eubalichthys gunnii 
NBDL-HK3R0HKWQ7YX9D.v1.mt	Gymnothorax mucifer 
NBDL-HK3RX9DBPZP7MK.v1.mt	Peristedion longicornutum 
NBDL-HHG28F11HBH720.v1.mt	Pterygotrigla polyommata 
NBDL-HK4B09HXJE68K7.v1.mt	Repomucenus sublaevis 
NBDL-HK3S2V8JJ8TWR0.v1.mt	Apistus carinatus 
NBDL-HK3R0HNHJ86866.v1.mt	Conger macrocephalus 
NBDL-HK3QV5N9K4MCCR.v1.mt	Mulloidichthys flavolineatus 
NBDL-HK3R5BR4JX4AQD.v1.mt	Anguilla reinhardti 
NBDL-HK3RC4DJPA0YR9.v1.mt	Onigocia macrolepis 
NBDL-HK3RZTR4J4CX2J.v1.mt	Maxillicosta whitleyi 
NBDL-HK3RX9D5JZPAKV.v1.mt	Gargariscus prionocephalus 
NBDL-HK3RX9CQPZNSR3.v1.mt	Lepidotrigla grandis 
NBDL-HK3RC4ETKA6BZM.v1.mt	Rogadius tuberculatus 
NBDL-HK3QY5NVP9J0G2.v1.mt	Pseudomonacanthus peroni 
NBDL-HK3R0HMJG7SH52.v1.mt	Gymnothorax cribroris 
NBDL-HK3S2V61K9S66F.v1.mt	Neosebastes occidentalis 
NBDL-HK3R0HKPK7YDPN.v1.mt	Gymnothorax isingteena 
NBDL-HK4B09HQPE6RBZ.v1.mt	Pegasus volitans 
NBDL-HK3RC4E9HA7560.v1.mt	Inegocia harrisii 
NBDL-HR5S2AZKM4K8Q5.v1.mt	Rudarius minutus 
NBDL-HK3QY5N3P9JK72.v1.mt	Eubalichthys bucephalus 
NBDL-HHG28F2RMBD8SS.v1.mt	Pterois russelii 
NBDL-HK4AMQZ0GCPHNQ.v1.mt	Trixiphichthys weberi 
NBDL-HK3QV5PVP4K1RD.v1.mt	Brachaluteres jacksonianus 
NBDL-HK3S2V7XK9VERZ.v1.mt	Pteroidichthys amboinensis 
NBDL-HK3QY5NBP9N7T2.v1.mt	Eubalichthys mosaicus 
NBDL-HR5S2AX8Q4NVFW.v1.mt	Gymnothorax pictus 
NBDL-HR5S2B1MK36ZWJ.v1.mt	Pervagor janthinosoma 
NBDL-HK3RC4ESHA6C80.v1.mt	Ratabulus diversidens 
NBDL-HK3QY5Q0Q9TTQ3.v1.mt	Anoplocapros amygdaloides 
NBDL-HK3R0HNNJ862CP.v1.mt	Conger verreauxi 
NBDL-HK3S2V7NK9V1FZ.v1.mt	Richardsonichthys leucogaster 
NBDL-HK3R5BQ4KXVNBY.v1.mt	Simenchelys parasitica 
NBDL-HHG28F5MQBA5TY.v1.mt	Nelusetta ayraud 
NBDL-HR5S2AWXH4M7YG.v1.mt	Canthigaster callisterna 
NBDL-HK3RZTQ7K4YJKD.v1.mt	Fistularia commersonii 
NBDL-HK3RC4EZNA6F78.v1.mt	Onigocia pedimacula 
NBDL-HHG28F09HBQ030.v1.mt	Canthigaster solandri 
NBDL-HK3R5BNZGXVXRQ.v1.mt	Gnathophis umbrellabia 
NBDL-HK3RX9CGMZNTAZ.v1.mt	Lepidotrigla japonica 
NBDL-HK3R0HKQN7YB4S.v1.mt	Gymnothorax cribroris 
NBDL-HK3RX9CJGZNX17.v1.mt	Lepidotrigla papilio 
NBDL-HHG28F2CMBC899.v1.mt	Psychrolutes microporos 
NBDL-HHG28F46KBAZW6.v1.mt	Eurypegasus draconis 
NBDL-HK3QV5Q0M4JW3S.v1.mt	Cantheschenia grandisquamis 
NBDL-HK4B09H2ME6DRV.v1.mt	Aseraggodes melanostictus 
NBDL-HK3RZTP0H4Z0Y9.v1.mt	Hoplostethus ravurictus 
NBDL-HK3SDG7PG30QSD.v1.mt	Chaunax russatus 
NBDL-HK4B09GPMDR70B.v1.mt	Halieutaea indica 
NBDL-HK3RDJS1M37TV2.v1.mt	Muraenolepis marmorata 
NBDL-HK3RZTPEN4ZF7H.v1.mt	Exocoetus volitans 
NBDL-HK3RX9DVPZQ0JK.v1.mt	Polymixia berndti 
NBDL-HK3SDG82H3S3WE.v1.mt	Halieutaea stellata 
NBDL-HR5S2AVZM4R1Q7.v1.mt	Cleidopus gloriamaris 
NBDL-HK3RZTPWH4WCRS.v1.mt	Centroberyx gerrardi 
NBDL-HR5S2B32P35S3Q.v1.mt	Batrachomoeus dubius 
NBDL-HK3SDG7WM3066N.v1.mt	Halieutaea brevicauda 
NBDL-HHG28F2DJBCFVN.v1.mt	Halieutopsis bathyoreos 
NBDL-HK3SJ4BMNP0QPA.v1.mt	Ablennes hians 
NBDL-HHG28F3JGBCQ7H.v1.mt	Coelorinchus innotabilis 
NBDL-HK3RZTQ4H4YMXS.v1.mt	Centroberyx lineatus 
NBDL-HK3SDG7AG334TX.v1.mt	Chaunax endeavouri 
NBDL-HK3SZKWVGDPT04.v1.mt	Sardinella lemuru 
NBDL-HK3SDG7SP30ZX9.v1.mt	Chaunax penicillatus 
NBDL-HK3SZKWSMDPYZC.v1.mt	Sardinops sagax 
NBDL-HHG28F3NJBCTCN.v1.mt	Alepocephalus antipodianus 
NBDL-HK4AMQY9PCQR93.v1.mt	Euristhmus sandrae 
NBDL-HK3RDJS9M36DE2.v1.mt	Lepidion schmidti 
NBDL-HR5S2AVKM4VEGQ.v1.mt	Pardachirus hedleyi 
NBDL-HK3SZKWJJD9C58.v1.mt	Nematalosa erebi 
NBDL-HHG28F3KPBCN9X.v1.mt	Coelorinchus kaiyomaru 
NBDL-HK3S9B5YP3P6T3.v1.mt	Cataetyx chthamalorhynchus 
NBDL-HK3SJ4BJHP3D1J.v1.mt	Hemiramphus robustus 
NBDL-HK3RX9BVQZ6CX4.v1.mt	Sargocentron rubrum 
NBDL-HK3SPRRQJG2QJC.v1.mt	Conocara kreffti 
NBDL-HK3T8949NM1BKS.v1.mt	Electrona subaspera 
NBDL-HK3T894XNM0B29.v1.mt	Ceratoscopelus warmingii 
NBDL-HHG28F0TQBG8ZC.v1.mt	Batrachomoeus occidentalis 
NBDL-HK48NMJBMSBCHZ.v1.mt	Paraplotosus butleri 
NBDL-HK3T1ZYKMN9HFX.v1.mt	Neoachiropsetta milfordi 
NBDL-HHG28F0GKBHRQM.v1.mt	Exocoetus gibbosus 
NBDL-HHG28F3GMBCJ0S.v1.mt	Coelorinchus matamua 
NBDL-HK3S9B5ZG3P49Q.v1.mt	Cataetyx nielseni 
NBDL-HK3T893RGMPGH2.v1.mt	Lampadena luminosa 
NBDL-HK3RZTPMH4WZFS.v1.mt	Beryx decadactylus 
NBDL-HK3RZTP5Q4Z73N.v1.mt	Paratrachichthys macleayi 
NBDL-HK3S9B58J3Q2FB.v1.mt	Neobythites longipes 
NBDL-HR5S2B3BM34E33.v1.mt	Exocoetus monocirrhus 
NBDL-HHG28F2QPBDAQD.v1.mt	Coelorinchus trachycarus 
NBDL-HK3RZTQ2N4HAF1.v1.mt	Centroberyx affinis 
NBDL-HK3T893QJM92VP.v1.mt	Lampanyctus alatus 
NBDL-HHG28F38MBKMBS.v1.mt	Synodus indicus 
NBDL-HK3RZTNWP4Q1KM.v1.mt	Hoplostethus latus 
NBDL-HK3RX9E5KZBCHY.v1.mt	Aulotrachichthys novaezelandicus 
NBDL-HK3R7JR5H12J5Y.v1.mt	Polyacanthonotus challengeri 
NBDL-HR5S2B4RK2GS20.v1.mt	Echiostoma barbatum 
NBDL-HK3RDJSPP34H4P.v1.mt	Macruronus novaezelandiae 
NBDL-HK3SZKX0PDB4QG.v1.mt	Nematalosa come 
NBDL-HHG28F4RQB95AE.v1.mt	Pseudorhombus jenynsii 
NBDL-HK3RX9DMMZQ2ZF.v1.mt	Hoplostethus mediterraneus 
NBDL-HK3RDJSEP36CXP.v1.mt	Mora moro 
NBDL-HK3R7JR8K15YMJ.v1.mt	Polyacanthonotus rissoanus 
NBDL-HK3SDG7QJ30NCH.v1.mt	Malthopsis gigas 
NBDL-HK3SDG6NP31BZS.v1.mt	Barbourisia rufa 
NBDL-HR5S2B4ZN2GYB4.v1.mt	Pseudomugil signifer 
NBDL-HK3RX9BJHZ7QW8.v1.mt	Bathymicrops regis 
NBDL-HHG28F36GBKGQ1.v1.mt	Synodus sageneus 
NBDL-HK3R7JR1H15CJE.v1.mt	Notacanthus sexspinis 
NBDL-HK4B09H7PE7H1Z.v1.mt	Zebrias craticulus 
NBDL-HK3S9B60K3C6FE.v1.mt	Pseudonus squamiceps 
NBDL-HK3RDJR8J2SW4Y.v1.mt	Pseudophycis barbata 
NBDL-HHG28F0BNBQ57R.v1.mt	Parapercis ramsayi 
NBDL-HK3R7JS1H14TYE.v1.mt	Bathylagichthys longipinnis 
NBDL-HR5S2B71G2ZSES.v1.mt	Engraulis australis 
NBDL-HK3T1ZYEPN89BH.v1.mt	Arnoglossus polyspilus 
NBDL-HK3RDJRJP365A6.v1.mt	Tripterophycis svetovidovi 
NBDL-HK3S9B50J3QN2B.v1.mt	Brotulotaenia crassa 
NBDL-HHG28F1KNBJD0R.v1.mt	Idiacanthus atlanticus 
NBDL-HK3RDJR6P2S6TP.v1.mt	Bathysaurus mollis 
NBDL-HHG28F07NBGGV8.v1.mt	Parapercis snyderi 
NBDL-HK4B09GYMDSMDB.v1.mt	Engyprosopon grandisquama 
NBDL-HK3SDG8RN3R0HP.v1.mt	Arrhamphus sclerolepis 
NBDL-HHG28F1PQBJ54W.v1.mt	Bathylagus niger 
NBDL-HK4A8AETNAK18G.v1.mt	Carapus mourlani 
NBDL-HK3S9B5RJ3P9HB.v1.mt	Typhlonus nasus 
NBDL-HK3SZKX2JDB1V8.v1.mt	Ilisha lunula 
NBDL-HHG28F20MBDVAS.v1.mt	Batrachomoeus dahli 
NBDL-HHG28F3TGBK28H.v1.mt	Halieutopsis nudiventer 
NBDL-HK3RC4C6PA1X9S.v1.mt	Neocyttus rhomboidalis 
NBDL-HK3S9B5NM3PM0F.v1.mt	Lamprogrammus brunswigi 
NBDL-HK3RZTPQK4WYXD.v1.mt	Beryx splendens 
NBDL-HR5S2AVTJ4RWE3.v1.mt	Pseudophycis breviuscula 
NBDL-HK3S9B54J3PF8V.v1.mt	Hoplobrotula armata 
NBDL-HK3RDJQ7Q2EYW9.v1.mt	Latropiscis purpurissatus 
NBDL-HK3RZTP6N4Z3TH.v1.mt	Neoscopelus macrolepidotus 
NBDL-HK3R7JQYP1N3W1.v1.mt	Halosauropsis macrochir 
NBDL-HK3SPRRAMG53X0.v1.mt	Xenodermichthys copei 
NBDL-HHG28F2HJBD3S5.v1.mt	Lepidion microcephalus 
NBDL-HK3RZTP8H4ZCB9.v1.mt	Neoscopelus microchir 
NBDL-HK3R7JQWJ1N6V9.v1.mt	Halosaurus ridgwayi 
NBDL-HR5S2B5TQ2H9VR.v1.mt	Myripristis pralinia 
NBDL-HK3SXDXWQ32S7Q.v1.mt	Xenolepidichthys dalgleishi 
NBDL-HHG28F4QNB9Q1T.v1.mt	Pseudorhombus arsius 
NBDL-HHG28F4JKB9CRP.v1.mt	Grammatobothus pennatus 
NBDL-HK3T5NR0JR7PQY.v1.mt	Psettodes erumei 
NBDL-HK4B09HEME70ZB.v1.mt	Stolephorus waitei 
NBDL-HK3RDJQ5K2ET11.v1.mt	Hime diactithrix 
NBDL-HK3S9B77H3FWZA.v1.mt	Grammicolepis brachiusculus 
NBDL-HK3RDJQHK2172H.v1.mt	Synodus macrops 
NBDL-HK3RC4CBMA15D5.v1.mt	Pseudocyttus maculatus 
NBDL-HK3S9B5HM3PVVZ.v1.mt	Homostolus acer 
NBDL-HHG28F5EKB4YZ6.v1.mt	Guttigadus nudicephalus 
NBDL-HR5S2AVGP4VC6V.v1.mt	Pseudorhombus tenuirastrum 
NBDL-HK3R7JSHH15KME.v1.mt	Allocyttus niger 
NBDL-HK3SJ4CSJNSBZH.v1.mt	Zu cristatus 
NBDL-HK3RZTPSQ4W7K5.v1.mt	Centroberyx australis 
NBDL-HK3SJ4CCGP6ZCX.v1.mt	Kestratherina esox 
NBDL-HHG28F3AGBKSEH.v1.mt	Synodus dermatogenys 
NBDL-HK3SDG84N3SCJ6.v1.mt	Melanocetus johnsonii 
NBDL-HHG28F2JGBD1BH.v1.mt	Halargyreus johnsonii 
NBDL-HK3S9B6AQ3DPMP.v1.mt	Bassozetus squamosus 
NBDL-HK3T8938GM9QV2.v1.mt	Lampanyctus australis 
NBDL-HK3SPRREMG59MG.v1.mt	Talismania longifilis 
NBDL-HHG28F1EQBHFFW.v1.mt	Borostomias antarcticus 
NBDL-HK3RZTP2N4ZW31.v1.mt	Hoplostethus shubnikovi 
NBDL-HHG28F1HHBJ8C0.v1.mt	Astronesthes boulengeri 
NBDL-HK3SJ4CFPP61S9.v1.mt	Leptatherina presbyteroides 
NBDL-HK4B09H9JE7VQQ.v1.mt	Pardachirus pavoninus 
NBDL-HK3RX9BGNZ7TRG.v1.mt	Bathypterois filiferus 
NBDL-HHG28F0NHBHMEG.v1.mt	Pyramodon ventralis 
NBDL-HK3RX9BPHZ7GAR.v1.mt	Myripristis botche 
NBDL-HK3RX9DNJZQ39V.v1.mt	Gephyroberyx darwinii 
NBDL-HK3SZKWPJD96KR.v1.mt	Herklotsichthys koningsbergeri 
NBDL-HHG28F5JKBBYCP.v1.mt	Notophycis marginata 
NBDL-HK3RDJRBG2SYHA.v1.mt	Pseudophycis palmata 
NBDL-HK3RDJQZQ2EHK9.v1.mt	Synodus hoshinonis 
NBDL-HK3RDJQBQ2FG0S.v1.mt	Saurida filamentosa 
NBDL-HK3SPRR6MG5WBG.v1.mt	Conocara murrayi 
NBDL-HK4B09H6ME7KJB.v1.mt	Zebrias quagga 
NBDL-HK3R7JSAQ17FZT.v1.mt	Melanolagus bericoides 
NBDL-HK3RX9DXJZQQWV.v1.mt	Polymixia busakhini 
NBDL-HK3SDG8CN3SZ16.v1.mt	Chaenophryne draco 
NBDL-HHG28F2GMBEXMS.v1.mt	Hoplostethus atlanticus 
NBDL-HK3R7JRWK12X42.v1.mt	Bathylagichthys australis 
NBDL-HR5S2B36P350N7.v1.mt	Trachichthys australis 
NBDL-HR5S2AX2K4MB7M.v1.mt	Brachirus niger 
NBDL-HK3SZKWKGD9EQ4.v1.mt	Hyperlophus vittatus 
NBDL-HHG28F14KBJZ64.v1.mt	Astronesthes psychrolutes 
NBDL-HK3RZTPHQ4WT65.v1.mt	Parexocoetus mento 
NBDL-HK4AMQY7JCQ8HB.v1.mt	Lophiomus setigerus 
NBDL-HK3RX9BMNZ7K10.v1.mt	Bathypterois grallator 
NBDL-HK3R7JSDH14K4Y.v1.mt	Rhynchohyalus natalensis 
NBDL-HK3SDG8DQ3SYQA.v1.mt	Gigantactis paxtoni 
NBDL-HK3S9B5QG3PRWQ.v1.mt	Acanthonus armatus 
NBDL-HR5S2B40K2KDH0.v1.mt	Myripristis kuntee 
NBDL-HK3SZKX6JDBT1R.v1.mt	Herklotsichthys lippa 
NBDL-HK3T893SPMPH3Y.v1.mt	Notoscopelus caudispinosus 
NBDL-HK4B09H1JE6EAQ.v1.mt	Pseudorhombus argus 
NBDL-HHG28F3SJBCW65.v1.mt	Coryphaenoides filicauda 
NBDL-HK3RDJQDK2E7J1.v1.mt	Saurida longimanus 
NBDL-HR5S2AX9H4NTX0.v1.mt	Zebrias scalaris 
NBDL-HK3T5NQBQQ1SYS.v1.mt	Pseudorhombus megalops 
NBDL-HHG28F4MQB9VPY.v1.mt	Crossorhombus azureus 
NBDL-HK3R7JSBN14G9P.v1.mt	Monacoa griseus 
NBDL-HK3RDJQQQ21469.v1.mt	Trachinocephalus trachinus 
NBDL-HK3S9B4FG39BKQ.v1.mt	Brotula multibarbata 
NBDL-HK3S9B5FG3QX7Q.v1.mt	Spectrunculus grandis 
NBDL-HK3R7JRHH1258E.v1.mt	Elops hawaiensis 
NBDL-HK3RX9DGMZQ8PZ.v1.mt	Polymixia longispina 
NBDL-HK3R7JRJQ127TT.v1.mt	Argentina australiae 
NBDL-HK3SDG6KJ31191.v1.mt	Rondeletia loricata 
NBDL-HK3R7JRYQ1203A.v1.mt	Bathylagichthys kobylianskyi 
NBDL-HK3T5NQQQQ1ZG9.v1.mt	Chascanopsetta lugubris 
NBDL-HK3SJ4BRNP34KT.v1.mt	Scopelosaurus ahlstromi 
NBDL-HK3SDG6PG319DD.v1.mt	Ateleopus japonicus 
NBDL-HK4B09H3PE6BEF.v1.mt	Dexillichthys muelleri 
NBDL-HK3SJ4BKQP3FJE.v1.mt	Hyporhamphus melanochir 
NBDL-HK3SZKWXMDPQ5W.v1.mt	Spratelloides robustus 
NBDL-HK3SZKX1MDB50C.v1.mt	Pellona ditchela 
NBDL-HK3RDJSVG3793A.v1.mt	Bathypterois guentheri 
NBDL-HR5S2AWDH4QD0G.v1.mt	Lotella rhacina 
NBDL-HK3RC4C9GA12PX.v1.mt	Oreosoma atlanticum 
NBDL-HK3SDG6GM316P5.v1.mt	Macroparalepis macrogeneion 
NBDL-HK3SJ4C9JP64NH.v1.mt	Atherinosoma microstoma 
NBDL-HK3SZKWHMDPHJC.v1.mt	Dussumieria elopsoides 
NBDL-HK3RDJRHM361X2.v1.mt	Physiculus luminosa 
NBDL-HHG28F2AGBC4JH.v1.mt	Bathysaurus ferox 
NBDL-HK3RC4F1HA60Z0.v1.mt	Hime curtirostris 
NBDL-HK3SZKWNMD9BRW.v1.mt	Amblygaster sirm 
NBDL-HHG28F3PGBCSH1.v1.mt	Alepocephalus australis 
NBDL-HK3S9B6VH3CVCT.v1.mt	Zenion japonicum 
NBDL-HK3SPRR8GG5Z6R.v1.mt	Narcetes stomias 
NBDL-HK4B09GTMDREVV.v1.mt	Pseudorhombus elevatus 
NBDL-HHG28F2MMBD6E9.v1.mt	Coryphaenoides mcmillani 
NBDL-HK3RZTPCH4WJ2S.v1.mt	Scopelengys tristis 
NBDL-HHG28F39JBKVW5.v1.mt	Synodus jaculum 
NBDL-HK4AMR03J902B0.v1.mt	Pseudorhombus quinquocellatus 
NBDL-HK3S9B4YP39K63.v1.mt	Sirembo jerdoni 
NBDL-HR5S2B2ZM35EGK.v1.mt	Craterocephalus mugiloides 
NBDL-HK3SJ4CNJNSRV1.v1.mt	Metavelifer multiradiatus 
NBDL-HHG28F0XHBG0KG.v1.mt	Aldrovandia affinis 
NBDL-HK3SDG8HQ3RBGT.v1.mt	Cryptopsaras couesii 
NBDL-HK3R7JSMK15RX2.v1.mt	Allocyttus verrucosus 
NBDL-HK3SZKX4PDBYW0.v1.mt	Spratelloides delicatulus 
NBDL-HHG28F1XHBJJ7G.v1.mt	Coryphaenoides subserrulatus 
NBDL-HK3SJ4C8GP656D.v1.mt	Atherinomorus lacunosus 
NBDL-HHG28F17NBH2F8.v1.mt	Diplophos rebainsi 
NBDL-HHG28F12QBH6MC.v1.mt	Bathypterois longifilis 
NBDL-HK3S9B5EP3QZG3.v1.mt	Luciobrotula bartschi 
NBDL-HK3SPRRVJG2X5W.v1.mt	Persparsia kopua 
NBDL-HK3SPRR4GG5SF8.v1.mt	Alepocephalus productus 
NBDL-HK3RX9BRNZ6DFG.v1.mt	Ostichthys japonicus 
NBDL-HK3R7JRVN12WVP.v1.mt	Nansenia antarctica 
NBDL-HK4A8ADPGAY9RN.v1.mt	Pseudorhombus diplospilus 
NBDL-HHG28F1JQBJFYC.v1.mt	Melanostomias niger 
NBDL-HK3RDJRWJ2SFBE.v1.mt	Antimora rostrata 
NBDL-HK3SXDX6K35G0F.v1.mt	Zenopsis nebulosa 
NBDL-HHG28F2NJBD5GN.v1.mt	Coryphaenoides murrayi 
NBDL-HHG28F1TQBJT3C.v1.mt	Scopelogadus beanii 
NBDL-HK3SJ4CWGNS6PX.v1.mt	Agrostichthys parkeri 
NBDL-HK3S9B5CJ3QWNV.v1.mt	Sirembo metachroma 
NBDL-HK3T5NQFQQ1J79.v1.mt	Pseudorhombus spinosus 
NBDL-HK3R7JRPQ12DCA.v1.mt	Microstoma australis 
NBDL-HK3R7JQRJ1NCJS.v1.mt	Aldrovandia mediorostris 
NBDL-HK3S9B4TP39TSK.v1.mt	Dannevigia tusca 
NBDL-HK3R7JQVM1NA0D.v1.mt	Aldrovandia rostrata 
NBDL-HK3RX9DQPZQ643.v1.mt	Diretmichthys parini 
NBDL-HK3SZKXAJDBD48.v1.mt	Spratelloides gracilis 
NBDL-HK3SJ4CJMNS3VN.v1.mt	Atherinomorus vaigiensis 
NBDL-HK3RDJT1K3246F.v1.mt	Bathypterois oddi 
NBDL-HHG28F16QBJWTW.v1.mt	Phosichthys argenteus 
NBDL-HHG28F1MKBJ004.v1.mt	Luciosudis normani 
NBDL-HHG28F0CKBGR74.v1.mt	Parapercis naevosa 
NBDL-HK3T893ZJM9E4P.v1.mt	Electrona carlsbergi 
NBDL-HK3R7JRQN12FY6.v1.mt	Nansenia ardesiaca 
NBDL-HHG28F4SHB97R2.v1.mt	Pseudorhombus dupliciocellatus 
NBDL-HK3SZKWZGDPMEM.v1.mt	Anodontostoma chacunda 
NBDL-HK3RX9EFQZB236.v1.mt	Hoplostethus gigas 
NBDL-HK3PNAR7PRV752.v1.mt	Glyphis garricki 
NBDL-HK3Q46WAPWF2T6.v1.mt	Maculabatis astra 
NBDL-HK3Q46X3GWC6KA.v1.mt	Taeniurops meyeni 
NBDL-HK3Q0H9VNJM0BQ.v1.mt	Narcinops lasti 
NBDL-HK3Q0HASJJA7P2.v1.mt	Dipturus healdi 
NBDL-HK3QATCXHP2G9S.v1.mt	Notoraja hirticauda 
NBDL-HK3PNASTMRVF9E.v1.mt	Etmopterus unicolor 
NBDL-HHG28F00KBGPDM.v1.mt	Centroscyllium kamoharai 
NBDL-HK3PGJ9NKRNC6F.v1.mt	Heptranchias perlo 
NBDL-HR5S2B3EP35K87.v1.mt	Brachaelurus waddi 
NBDL-HK3Q46VTHW4RZ9.v1.mt	Pavoraja alleni 
NBDL-HK3Q46VJHW7BJ9.v1.mt	Insentiraja subtilispinosa 
NBDL-HK3PGJA1MRAACJ.v1.mt	Mitsukurina owstoni 
NBDL-HK3PGJ9TNRJ4KK.v1.mt	Chlamydoselachus anguineus 
NBDL-HK3QATBGMPFQYJ.v1.mt	Myliobatis tenuicaudatus 
NBDL-HK3PNAQQNR2NCH.v1.mt	Carcharhinus brevipinna 
NBDL-HK3PGJCCNR1T91.v1.mt	Furgaleus macki 
NBDL-HK3PGJAEPRB2R6.v1.mt	Orectolobus floridus 
NBDL-HK3Q46W9MWFXD2.v1.mt	Himantura leoparda 
NBDL-HK3PGJBYPRA826.v1.mt	Cephaloscyllium laticeps 
NBDL-HK3PNATBNS4H1Z.v1.mt	Squalus edmundsi 
NBDL-HK3Q46XYPWCNYP.v1.mt	Urolophus expansus 
NBDL-HK3Q46WPPWEPSP.v1.mt	Neotrygon ningalooensis 
NBDL-HK3Q0HA0GJBEBY.v1.mt	Tetronarce nobiliana 
NBDL-HK3SZKTVQDVA9K.v1.mt	Parascyllium ferrugineum 
NBDL-HK3QQM2EP1PRZG.v1.mt	Sinobatis caerulea 
NBDL-HK3QATAYGPDZCA.v1.mt	Harriotta haeckeli 
NBDL-HK3Q0HA5JJB67J.v1.mt	Bathyraja ishiharai 
NBDL-HHG28F01HBGNY0.v1.mt	Etmopterus granulosus 
NBDL-HK3PGJA4JRBJGY.v1.mt	Carcharodon carcharias 
NBDL-HK3Q46VPHW4H5S.v1.mt	Leucoraja pristispina 
NBDL-HK3Q46VCNW5MHH.v1.mt	Dipturus gudgeri 
NBDL-HK3Q0H9SHJMXFF.v1.mt	Trygonorrhina fasciata 
NBDL-HK3PNAR9JRVRXT.v1.mt	Glyphis glyphis 
NBDL-HK3PNAQTKR2XGX.v1.mt	Carcharhinus limbatus 
NBDL-HK3QATB7PPE836.v1.mt	Urolophus viridis 
NBDL-HK3QD0RKPSBTB2.v1.mt	Nebrius ferrugineus 
NBDL-HK3Q0H9DHJQA8Z.v1.mt	Rhynchobatus australiae 
NBDL-HK3Q46VHKW791X.v1.mt	Insentiraja laxipella 
NBDL-HK3Q0H8JKJN8Z3.v1.mt	Echinorhinus cookei 
NBDL-HK3Q0HAHJJBK32.v1.mt	Dentiraja confusa 
NBDL-HK3Q46VRNW4M01.v1.mt	Notoraja azurea 
NBDL-HK3Q46VVQW4S95.v1.mt	Spiniraja whitleyi 
NBDL-HK3Q0H9PKJMV2K.v1.mt	Trygonorrhina dumerilii 
NBDL-HK3PNARPMRVGSY.v1.mt	Centrophorus squamosus 
NBDL-HK3Q46WDMWFQVJ.v1.mt	Maculabatis toshi 
NBDL-HK3PGJA8JRBRAE.v1.mt	Brachaelurus colcloughi 
NBDL-HK3QD0RTMSAF8Y.v1.mt	Atelomycterus fasciatus 
NBDL-HHG28EZRG82BZ7.v1.mt	Aptychotrema vincentiana 
NBDL-HK3PNAT3NS4YJZ.v1.mt	Squalus acanthias 
NBDL-HHG28EZQP83JBK.v1.mt	Rhizoprionodon acutus 
NBDL-HK3PGJCEHR1X49.v1.mt	Iago garricki 
NBDL-HK3PNATGQS7AXK.v1.mt	Squalus griffini 
NBDL-HK3Q0H9WQJM5KB.v1.mt	Narcinops tasmaniensis 
NBDL-HK3Q46Y5KW8MTZ.v1.mt	Urolophus lobatus 
NBDL-HK3PGJAKGRB61T.v1.mt	Orectolobus hutchinsi 
NBDL-HK3PGJABGRBTMT.v1.mt	Chiloscyllium punctatum 
NBDL-HK3Q0HAGGJBNDY.v1.mt	Dentiraja cerva 
NBDL-HK3PGJCDKR1WVX.v1.mt	Hemitriakis falcata 
NBDL-HK3PNAREMRVWAY.v1.mt	Sphyrna lewini 
