Pogonoperca	Grammistidae	Perciformes/Serranoidei	Teleostei
Alopochen	Anatidae	Anseriformes	Aves
Apristurus	Pentanchidae	Carcharhiniformes	Elasmobranchii
Clupea	Clupeidae	Clupeiformes	Teleostei
Spatuloricaria	Loricariidae	Siluriformes	Teleostei
Calliclinus	Labrisomidae	Blenniiformes	Teleostei
Icosteus	Icosteidae	Scombriformes	Teleostei
Rocio	Cichlidae	Cichliformes	Teleostei
Parvilux	Myctophidae	Myctophiformes	Teleostei
Hoplostethus	Trachichthyidae	Trachichthyiformes	Teleostei
Aboma	Gobiidae	Gobiiformes	Teleostei
Kaupus	Syngnathidae	Syngnathiformes	Teleostei
Lepidopus	Trichiuridae	Scombriformes	Teleostei
Labrus	Labridae	Eupercaria/misc	Teleostei
Chriolepis	Gobiidae	Gobiiformes	Teleostei
Ptereleotris	Microdesmidae	Gobiiformes	Teleostei
Salilota	Moridae	Gadiformes	Teleostei
Stromateus	Stromateidae	Scombriformes	Teleostei
Limnotilapia	Cichlidae	Cichliformes	Teleostei
Typhlachirus	Soleidae	Pleuronectiformes	Teleostei
Bero	Cottidae	Perciformes/Cottoidei	Teleostei
Tarphops	Paralichthyidae	Pleuronectiformes	Teleostei
Crystallogobius	Gobiidae	Gobiiformes	Teleostei
Megalaspis	Carangidae	Carangiformes	Teleostei
Gibbonsia	Clinidae	Blenniiformes	Teleostei
Esselenichthys	Stichaeidae	Perciformes/Zoarcoidei	Teleostei
Amblyeleotris	Gobiidae	Gobiiformes	Teleostei
Boulengerochromis	Cichlidae	Cichliformes	Teleostei
Azygopterus	Eulophiidae	Perciformes/Zoarcoidei	Teleostei
Lamiopsis	Carcharhinidae	Carcharhiniformes	Elasmobranchii
Gadiculus	Gadidae	Gadiformes	Teleostei
Siphateles	Leuciscidae	Cypriniformes	Teleostei
Synbranchus	Synbranchidae	Synbranchiformes	Teleostei
Strophidon	Muraenidae	Anguilliformes	Teleostei
Scarus	Scaridae	Eupercaria/misc	Teleostei
Woodsia	Phosichthyidae	Stomiiformes	Teleostei
Parrella	Gobiidae	Gobiiformes	Teleostei
Austronibea	Sciaenidae	Eupercaria/misc	Teleostei
Phyllopteryx	Syngnathidae	Syngnathiformes	Teleostei
Asprocottus	Cottidae	Perciformes/Cottoidei	Teleostei
Erosa	Synanceiidae	Perciformes/Scorpaenoidei	Teleostei
Acaronia	Cichlidae	Cichliformes	Teleostei
Hydrocoloeus	Laridae	Charadriiformes	Aves
Xyrias	Ophichthidae	Anguilliformes	Teleostei
Odonteleotris	Butidae	Gobiiformes	Teleostei
Campostoma	Leuciscidae	Cypriniformes	Teleostei
Anguilla	Anguillidae	Anguilliformes	Teleostei
Cheilio	Labridae	Eupercaria/misc	Teleostei
Bryozoichthys	Stichaeidae	Perciformes/Zoarcoidei	Teleostei
Irolita	Arhynchobatidae	Rajiformes	Elasmobranchii
Hexanchus	Hexanchidae	Hexanchiformes	Elasmobranchii
Genyonemus	Sciaenidae	Eupercaria/misc	Teleostei
Exyrias	Gobiidae	Gobiiformes	Teleostei
Centroscymnus	Somniosidae	Squaliformes	Elasmobranchii
Pristiapogon	Apogonidae	Kurtiformes	Teleostei
Microgadus	Gadidae	Gadiformes	Teleostei
Sparodon	Sparidae	Eupercaria/misc	Teleostei
Stephanolepis	Monacanthidae	Tetraodontiformes	Teleostei
Cheilotrema	Sciaenidae	Eupercaria/misc	Teleostei
Fundulus	Fundulidae	Cyprinodontiformes	Teleostei
Schismorhynchus	Ophichthidae	Anguilliformes	Teleostei
Scorpaenodes	Scorpaenidae	Perciformes/Scorpaenoidei	Teleostei
Alfaro	Poeciliidae	Cyprinodontiformes	Teleostei
Amblygaster	Dorosomatidae	Clupeiformes	Teleostei
Economidichthys	Gobiidae	Gobiiformes	Teleostei
Psettichthys	Pleuronectidae	Pleuronectiformes	Teleostei
Chindongo	Cichlidae	Cichliformes	Teleostei
Paraulopus	Paraulopidae	Aulopiformes	Teleostei
Sarmarutilus	Leuciscidae	Cypriniformes	Teleostei
Cynolebias	Rivulidae	Cyprinodontiformes	Teleostei
Gilchristella	Ehiravidae	Clupeiformes	Teleostei
Narcetes	Alepocephalidae	Alepocephaliformes	Teleostei
Butis	Butidae	Gobiiformes	Teleostei
Centropomus	Centropomidae	Carangaria/misc	Teleostei
Chloroscombrus	Carangidae	Carangiformes	Teleostei
Blennophis	Clinidae	Blenniiformes	Teleostei
Peltorhamphus	Rhombosoleidae	Pleuronectiformes	Teleostei
Alepocephalus	Alepocephalidae	Alepocephaliformes	Teleostei
Silhouettea	Gobiidae	Gobiiformes	Teleostei
Ocosia	Tetrarogidae	Perciformes/Scorpaenoidei	Teleostei
Oneirodes	Oneirodidae	Lophiiformes	Teleostei
Teleocichla	Cichlidae	Cichliformes	Teleostei
Physeter	Physeteridae	Cetartiodactyla	Mammalia
Triacanthodes	Triacanthodidae	Tetraodontiformes	Teleostei
Leptoderma	Alepocephalidae	Alepocephaliformes	Teleostei
Amblypomacentrus	Pomacentridae	Ovalentaria/misc	Teleostei
Leiopotherapon	Terapontidae	Centrarchiformes	Teleostei
Isocirrhitus	Cirrhitidae	Centrarchiformes	Teleostei
Altolamprologus	Cichlidae	Cichliformes	Teleostei
Pythonichthys	Heterenchelyidae	Anguilliformes	Teleostei
Etsaputu	Loricariidae	Siluriformes	Teleostei
Buenia	Gobiidae	Gobiiformes	Teleostei
Brachaelurus	Brachaeluridae	Orectolobiformes	Elasmobranchii
Callanthias	Callanthiidae	Eupercaria/misc	Teleostei
Achiroides	Soleidae	Pleuronectiformes	Teleostei
Uraspis	Carangidae	Carangiformes	Teleostei
Xenocephalus	Uranoscopidae	Perciformes/Uranoscopoidei	Teleostei
Lagodon	Sparidae	Eupercaria/misc	Teleostei
Platyrhina	Platyrhinidae	Torpediniformes	Elasmobranchii
Membras	Atherinopsidae	Atheriniformes	Teleostei
Megadyptes	Spheniscidae	Sphenisciformes	Aves
Asemichthys	Cottidae	Perciformes/Cottoidei	Teleostei
Vanneaugobius	Gobiidae	Gobiiformes	Teleostei
Istiophorus	Istiophoridae	Carangiformes	Teleostei
Galeichthys	Ariidae	Siluriformes	Teleostei
Pseudotothyris	Loricariidae	Siluriformes	Teleostei
Brockius	Labrisomidae	Blenniiformes	Teleostei
Maurolicus	Sternoptychidae	Stomiiformes	Teleostei
Dimidiochromis	Cichlidae	Cichliformes	Teleostei
Malacocottus	Psychrolutidae	Perciformes/Cottoidei	Teleostei
Thysanichthys	Scorpaenidae	Perciformes/Scorpaenoidei	Teleostei
Platyrhinoidis	Platyrhinidae	Torpediniformes	Elasmobranchii
Potamalosa	Clupeidae	Clupeiformes	Teleostei
Decapterus	Carangidae	Carangiformes	Teleostei
Plectropomus	Epinephelidae	Perciformes/Serranoidei	Teleostei
Dicrossus	Cichlidae	Cichliformes	Teleostei
Steatocranus	Cichlidae	Cichliformes	Teleostei
Ricuzenius	Cottidae	Perciformes/Cottoidei	Teleostei
Xenojulis	Labridae	Eupercaria/misc	Teleostei
Poecilia	Poeciliidae	Cyprinodontiformes	Teleostei
Gadomus	Bathygadidae	Gadiformes	Teleostei
Scombrops	Scombropidae	Acropomatiformes	Teleostei
Kribia	Butidae	Gobiiformes	Teleostei
Optivus	Trachichthyidae	Trachichthyiformes	Teleostei
Leptonychotes	Phocidae	Carnivora	Mammalia
Taurulus	Cottidae	Perciformes/Cottoidei	Teleostei
Loweina	Myctophidae	Myctophiformes	Teleostei
Bovichtus	Bovichtidae	Perciformes/Notothenioidei	Teleostei
Ulvaria	Stichaeidae	Perciformes/Zoarcoidei	Teleostei
Gypohierax	Accipitridae	Falconiformes	Aves
Idiacanthus	Stomiidae	Stomiiformes	Teleostei
Colomesus	Tetraodontidae	Tetraodontiformes	Teleostei
Crystallias	Liparidae	Perciformes/Cottoidei	Teleostei
Panaque	Loricariidae	Siluriformes	Teleostei
Aphanius	Aphaniidae	Cyprinodontiformes	Teleostei
Priapichthys	Poeciliidae	Cyprinodontiformes	Teleostei
Polyodontes	Acoetidae	Phyllodocida	Polychaeta
Histiopterus	Pentacerotidae	Acropomatiformes	Teleostei
Caprichthys	Aracanidae	Tetraodontiformes	Teleostei
Myoxocephalus	Cottidae	Perciformes/Cottoidei	Teleostei
Icelus	Cottidae	Perciformes/Cottoidei	Teleostei
Tetrosomus	Ostraciidae	Tetraodontiformes	Teleostei
Sarotherodon	Cichlidae	Cichliformes	Teleostei
Scyliorhinus	Scyliorhinidae	Carcharhiniformes	Elasmobranchii
Halosauropsis	Halosauridae	Notacanthiformes	Teleostei
Ommatophoca	Phocidae	Carnivora	Mammalia
Trachyrhamphus	Syngnathidae	Syngnathiformes	Teleostei
Isthmoheros	Cichlidae	Cichliformes	Teleostei
Harttiella	Loricariidae	Siluriformes	Teleostei
Platygillellus	Dactyloscopidae	Blenniiformes	Teleostei
Leocottus	Cottidae	Perciformes/Cottoidei	Teleostei
Trigla	Triglidae	Perciformes/Scorpaenoidei	Teleostei
Conodon	Haemulidae	Eupercaria/misc	Teleostei
Pseudophichthys	Congridae	Anguilliformes	Teleostei
Pseudobatos	Rhinobatidae	Rhinopristiformes	Elasmobranchii
Porogadus	Ophidiidae	Ophidiiformes	Teleostei
Ambiserrula	Platycephalidae	Perciformes/Scorpaenoidei	Teleostei
Cairnsichthys	Melanotaeniidae	Atheriniformes	Teleostei
Psettina	Bothidae	Pleuronectiformes	Teleostei
Poroclinus	Lumpenidae	Perciformes/Zoarcoidei	Teleostei
Polyipnus	Sternoptychidae	Stomiiformes	Teleostei
Nematops	Poecilopsettidae	Pleuronectiformes	Teleostei
Kajikia	Istiophoridae	Carangiformes	Teleostei
Suggrundus	Platycephalidae	Perciformes/Scorpaenoidei	Teleostei
Lesueurigobius	Gobiidae	Gobiiformes	Teleostei
Lethotremus	Cyclopteridae	Perciformes/Cottoidei	Teleostei
Phallichthys	Poeciliidae	Cyprinodontiformes	Teleostei
Pseudopataecus	Aploactinidae	Perciformes/Scorpaenoidei	Teleostei
Haematopus	Charadriidae	Charadriiformes	Aves
Lipolagus	Bathylagidae	Argentiniformes	Teleostei
Caperea	Neobalaenidae	Cetartiodactyla	Mammalia
Leiodon	Tetraodontidae	Tetraodontiformes	Teleostei
Hypselognathus	Syngnathidae	Syngnathiformes	Teleostei
Hydrodamalis	Dugongidae	Sirenia	Mammalia
Laetacara	Cichlidae	Cichliformes	Teleostei
Leptagonus	Agonidae	Perciformes/Cottoidei	Teleostei
Arrhamphus	Hemiramphidae	Beloniformes	Teleostei
Galeoides	Polynemidae	Carangaria/misc	Teleostei
Chaetostoma	Loricariidae	Siluriformes	Teleostei
Podothecus	Agonidae	Perciformes/Cottoidei	Teleostei
Lipogenys	Notacanthidae	Notacanthiformes	Teleostei
Lindbergichthys	Nototheniidae	Perciformes	Teleostei
Centriscops	Centriscidae	Syngnathiformes	Teleostei
Trigonectes	Rivulidae	Cyprinodontiformes	Teleostei
Aldrovandia	Halosauridae	Notacanthiformes	Teleostei
Chesnonia	Agonidae	Perciformes/Cottoidei	Teleostei
Kuiterichthys	Histiophrynidae	Lophiiformes	Teleostei
Draconetta	Draconettidae	Callionymiformes	Teleostei
Gymnogobius	Gobiidae	Gobiiformes	Teleostei
Nessorhamphus	Derichthyidae	Anguilliformes	Teleostei
Chlidonias	Laridae	Charadriiformes	Aves
Coris	Labridae	Eupercaria/misc	Teleostei
Entosphenus	Petromyzontidae	Petromyzontiformes	Petromyzonti
Latridopsis	Latridae	Centrarchiformes	Teleostei
Sutorectus	Orectolobidae	Orectolobiformes	Elasmobranchii
Nettastoma	Nettastomatidae	Anguilliformes	Teleostei
Elattarchus	Sciaenidae	Eupercaria/misc	Teleostei
Ichthyscopus	Uranoscopidae	Perciformes/Uranoscopoidei	Teleostei
Mesocottus	Cottidae	Perciformes/Cottoidei	Teleostei
Oxylebius	Zaniolepididae	Perciformes/Cottoidei	Teleostei
Trachelochismus	Gobiesocidae	Gobiesociformes	Teleostei
Glossamia	Apogonidae	Kurtiformes	Teleostei
Pernis	Accipitridae	Falconiformes	Aves
Goniistius	Latridae	Centrarchiformes	Teleostei
Ostichthys	Holocentridae	Holocentriformes	Teleostei
Brachymystax	Salmonidae	Salmoniformes	Teleostei
Anodontostoma	Dorosomatidae	Clupeiformes	Teleostei
Oblada	Sparidae	Eupercaria/misc	Teleostei
Latropiscis	Aulopidae	Aulopiformes	Teleostei
Apletodon	Gobiesocidae	Gobiesociformes	Teleostei
Risor	Gobiidae	Gobiiformes	Teleostei
Gaidropsarus	Gaidropsaridae	Gadiformes	Teleostei
Sorsogona	Platycephalidae	Perciformes/Scorpaenoidei	Teleostei
Eurypharynx	Eurypharyngidae	Saccopharyngiformes	Teleostei
Torpedo	Torpedinidae	Torpediniformes	Elasmobranchii
Xystreurys	Paralichthyidae	Pleuronectiformes	Teleostei
Oostethus	Syngnathidae	Syngnathiformes	Teleostei
Neenchelys	Ophichthidae	Anguilliformes	Teleostei
Pangasianodon	Pangasiidae	Siluriformes	Teleostei
Brosme	Lotidae	Gadiformes	Teleostei
Melanochromis	Cichlidae	Cichliformes	Teleostei
Parapocryptes	Oxudercidae	Gobiiformes	Teleostei
Antilligobius	Gobiidae	Gobiiformes	Teleostei
Gollum	Pseudotriakidae	Carcharhiniformes	Elasmobranchii
Oxuderces	Oxudercidae	Gobiiformes	Teleostei
Stolephorus	Engraulidae	Clupeiformes	Teleostei
Aulacocephalus	Liopropomatidae	Perciformes/Serranoidei	Teleostei
Clevelandia	Gobiidae	Gobiiformes	Teleostei
Oligocottus	Cottidae	Perciformes/Cottoidei	Teleostei
Pentaceropsis	Pentacerotidae	Acropomatiformes	Teleostei
Indopacetus	Ziphiidae	Cetartiodactyla	Mammalia
Ketengus	Ariidae	Siluriformes	Teleostei
Eubalichthys	Monacanthidae	Tetraodontiformes	Teleostei
Echinorhinus	Echinorhinidae	Echinorhiniformes	Elasmobranchii
Alphestes	Epinephelidae	Perciformes/Serranoidei	Teleostei
Dicrolene	Ophidiidae	Ophidiiformes	Teleostei
Pariolius	Heptapteridae	Siluriformes	Teleostei
Paraploactis	Aploactinidae	Perciformes/Scorpaenoidei	Teleostei
Sagamichthys	Platytroctidae	Alepocephaliformes	Teleostei
Paratrachichthys	Trachichthyidae	Trachichthyiformes	Teleostei
Pseudomugil	Pseudomugilidae	Atheriniformes	Teleostei
Urobatis	Urotrygonidae	Myliobatiformes	Elasmobranchii
Oligolepis	Gobiidae	Gobiiformes	Teleostei
Malakichthys	Malakichthyidae	Acropomatiformes	Teleostei
Campogramma	Carangidae	Carangiformes	Teleostei
Platygobio	Leuciscidae	Cypriniformes	Teleostei
Cantheschenia	Monacanthidae	Tetraodontiformes	Teleostei
Petalichthys	Belonidae	Beloniformes	Teleostei
Alloclinus	Labrisomidae	Blenniiformes	Teleostei
Psilotris	Gobiidae	Gobiiformes	Teleostei
Sterna	Laridae	Charadriiformes	Aves
Cleithracara	Cichlidae	Cichliformes	Teleostei
Prionotus	Triglidae	Perciformes/Scorpaenoidei	Teleostei
Microcanthus	Microcanthidae	Centrarchiformes	Teleostei
Thaleichthys	Osmeridae	Osmeriformes	Teleostei
Bathygobius	Gobiidae	Gobiiformes	Teleostei
Pseudambassis	Ambassidae	Ovalentaria/misc	Teleostei
Parmaturus	Pentanchidae	Carcharhiniformes	Elasmobranchii
Salariopsis	Blenniidae	Blenniiformes	Teleostei
Sicyases	Gobiesocidae	Gobiesociformes	Teleostei
Mitsukurina	Mitsukurinidae	Lamniformes	Elasmobranchii
Neamia	Apogonidae	Kurtiformes	Teleostei
Phaeoptyx	Apogonidae	Kurtiformes	Teleostei
Engyophrys	Bothidae	Pleuronectiformes	Teleostei
Aploactis	Aploactinidae	Perciformes/Scorpaenoidei	Teleostei
Tosana	Anthiadidae	Perciformes/Serranoidei	Teleostei
Prognatholiparis	Liparidae	Perciformes/Cottoidei	Teleostei
Larosterna	Laridae	Charadriiformes	Aves
Chlorophthalmus	Chlorophthalmidae	Aulopiformes	Teleostei
Hemieleotris	Eleotridae	Gobiiformes	Teleostei
Chanda	Ambassidae	Ovalentaria/misc	Teleostei
Erythrinus	Erythrinidae	Characiformes	Teleostei
Cyclichthys	Diodontidae	Tetraodontiformes	Teleostei
Paristiopterus	Pentacerotidae	Acropomatiformes	Teleostei
Craterocephalus	Atherinidae	Atheriniformes	Teleostei
Venefica	Nettastomatidae	Anguilliformes	Teleostei
Neodraco	Artedidraconidae	Perciformes/Notothenioidei	Teleostei
Lamontichthys	Loricariidae	Siluriformes	Teleostei
Chloephaga	Anatidae	Anseriformes	Aves
Cualac	Cyprinodontidae	Cyprinodontiformes	Teleostei
Grammatostomias	Stomiidae	Stomiiformes	Teleostei
Nesofregetta	Hydrobatidae	Procellariiformes	Aves
Davidijordania	Zoarcidae	Perciformes/Zoarcoidei	Teleostei
Anomalops	Anomalopidae	Trachichthyiformes	Teleostei
Myxodagnus	Dactyloscopidae	Blenniiformes	Teleostei
Calumia	Eleotridae	Gobiiformes	Teleostei
Psammobatis	Arhynchobatidae	Rajiformes	Elasmobranchii
Malacoctenus	Labrisomidae	Blenniiformes	Teleostei
Trichiurus	Trichiuridae	Scombriformes	Teleostei
Pseudechidna	Muraenidae	Anguilliformes	Teleostei
Megalops	Megalopidae	Elopiformes	Teleostei
Theristicus	Threskiornithidae	Ciconiiformes	Aves
Orectolobus	Orectolobidae	Orectolobiformes	Elasmobranchii
Atherina	Atherinidae	Atheriniformes	Teleostei
Forcipiger	Chaetodontidae	Acanthuriformes	Teleostei
Pallasina	Agonidae	Perciformes/Cottoidei	Teleostei
Nannoplecostomus	Loricariidae	Siluriformes	Teleostei
Osteogeneiosus	Ariidae	Siluriformes	Teleostei
Gobiesox	Gobiesocidae	Gobiesociformes	Teleostei
Lappanella	Labridae	Eupercaria/misc	Teleostei
Magadanichthys	Zoarcidae	Perciformes/Zoarcoidei	Teleostei
Chromis	Pomacentridae	Ovalentaria/misc	Teleostei
Aioliops	Microdesmidae	Gobiiformes	Teleostei
Philypnodon	Eleotridae	Gobiiformes	Teleostei
Neovespicula	Tetrarogidae	Perciformes/Scorpaenoidei	Teleostei
Neotrygon	Dasyatidae	Myliobatiformes	Elasmobranchii
Limanda	Pleuronectidae	Pleuronectiformes	Teleostei
Paracaesio	Lutjanidae	Eupercaria/misc	Teleostei
Rostroraja	Rajidae	Rajiformes	Elasmobranchii
Gerlachea	Bathydraconidae	Perciformes/Notothenioidei	Teleostei
Lates	Latidae	Carangaria/misc	Teleostei
Rosenblattia	Epigonidae	Acropomatiformes	Teleostei
Paraplagusia	Cynoglossidae	Pleuronectiformes	Teleostei
Stlengis	Cottidae	Perciformes/Cottoidei	Teleostei
Ophichthus	Ophichthidae	Anguilliformes	Teleostei
Erilepis	Anoplopomatidae	Perciformes/Cottoidei	Teleostei
Camptorhynchus	Anatidae	Anseriformes	Aves
Citharoides	Citharidae	Pleuronectiformes	Teleostei
Borostomias	Stomiidae	Stomiiformes	Teleostei
Cryothenia	Nototheniidae	Perciformes	Teleostei
Prototroctes	Retropinnidae	Osmeriformes	Teleostei
Xiphias	Xiphiidae	Carangiformes	Teleostei
Aethotaxis	Nototheniidae	Perciformes/Notothenioidei	Teleostei
Hypsopsetta	Pleuronectidae	Pleuronectiformes	Teleostei
Ctenolabrus	Labridae	Eupercaria/misc	Teleostei
Hyporhamphus	Hemiramphidae	Beloniformes	Teleostei
Aix	Anatidae	Anseriformes	Aves
Pleuronectes	Pleuronectidae	Pleuronectiformes	Teleostei
Odax	Odacidae	Eupercaria/misc	Teleostei
Stereolepis	Stereolepididae	Acropomatiformes	Teleostei
Verasper	Pleuronectidae	Pleuronectiformes	Teleostei
Echiichthys	Trachinidae	Perciformes/Percoidei	Teleostei
Siphonognathus	Odacidae	Eupercaria/misc	Teleostei
Apagesoma	Ophidiidae	Ophidiiformes	Teleostei
Xenophthalmichthys	Microstomatidae	Argentiniformes	Teleostei
Lepidonotothen	Nototheniidae	Perciformes/Notothenioidei	Teleostei
Doratonotus	Labridae	Eupercaria/misc	Teleostei
Amamiichthys	Sparidae	Eupercaria/misc	Teleostei
Floridichthys	Cyprinodontidae	Cyprinodontiformes	Teleostei
Brochiraja	Arhynchobatidae	Rajiformes	Elasmobranchii
Transancistrus	Loricariidae	Siluriformes	Teleostei
Pseudaesopia	Soleidae	Pleuronectiformes	Teleostei
Xeneretmus	Agonidae	Perciformes/Cottoidei	Teleostei
Squaliolus	Dalatiidae	Squaliformes	Elasmobranchii
Typhleotris	Milyeringidae	Gobiiformes	Teleostei
Phenacorhamdia	Heptapteridae	Siluriformes	Teleostei
Zanclus	Zanclidae	Acanthuriformes	Teleostei
Racovitzia	Bathydraconidae	Perciformes/Notothenioidei	Teleostei
Galaxiella	Galaxiidae	Galaxiiformes	Teleostei
Ranzania	Molidae	Tetraodontiformes	Teleostei
Pomacentrus	Pomacentridae	Ovalentaria/misc	Teleostei
Centroscyllium	Etmopteridae	Squaliformes	Elasmobranchii
Haptenchelys	Synaphobranchidae	Anguilliformes	Teleostei
Derichthys	Derichthyidae	Anguilliformes	Teleostei
Liachirus	Soleidae	Pleuronectiformes	Teleostei
Ammodytoides	Ammodytidae	Perciformes/Uranoscopoidei	Teleostei
Schedophilus	Centrolophidae	Scombriformes	Teleostei
Ziphius	Ziphiidae	Cetartiodactyla	Mammalia
Notomuraenobathys	Muraenolepididae	Gadiformes	Teleostei
Pterosturisoma	Loricariidae	Siluriformes	Teleostei
Hyperoodon	Ziphiidae	Cetartiodactyla	Mammalia
Isogomphodon	Carcharhinidae	Carcharhiniformes	Elasmobranchii
Neogobius	Gobiidae	Gobiiformes	Teleostei
Papasula	Sulidae	Pelecaniformes	Aves
Leviprora	Platycephalidae	Perciformes/Scorpaenoidei	Teleostei
Amphelikturus	Syngnathidae	Syngnathiformes	Teleostei
Mycteroperca	Epinephelidae	Perciformes/Serranoidei	Teleostei
Exallias	Blenniidae	Blenniiformes	Teleostei
Tilodon	Microcanthidae	Centrarchiformes	Teleostei
Atropus	Carangidae	Carangiformes	Teleostei
Minimugil	Mugilidae	Mugiliformes	Teleostei
Hemitriakis	Triakidae	Carcharhiniformes	Elasmobranchii
Enoplosus	Enoplosidae	Centrarchiformes	Teleostei
Heterotilapia	Cichlidae	Cichliformes	Teleostei
Amatitlania	Cichlidae	Cichliformes	Teleostei
Alabes	Gobiesocidae	Gobiesociformes	Teleostei
Stanulus	Blenniidae	Blenniiformes	Teleostei
Congresox	Muraenesocidae	Anguilliformes	Teleostei
Hephaestus	Terapontidae	Centrarchiformes	Teleostei
Tautogolabrus	Labridae	Eupercaria/misc	Teleostei
Nimbochromis	Cichlidae	Cichliformes	Teleostei
Hieraaetus	Accipitridae	Falconiformes	Aves
Melanotaenia	Melanotaeniidae	Atheriniformes	Teleostei
Pseudoloricaria	Loricariidae	Siluriformes	Teleostei
Pseudomyxus	Mugilidae	Mugiliformes	Teleostei
Assurger	Trichiuridae	Scombriformes	Teleostei
Tragulichthys	Diodontidae	Tetraodontiformes	Teleostei
Xenolepidichthys	Grammicolepididae	Zeiformes	Teleostei
Eptatretus	Myxinidae	Myxiniformes	Myxini
Tetraodon	Tetraodontidae	Tetraodontiformes	Teleostei
Nannosalarias	Blenniidae	Blenniiformes	Teleostei
Pterengraulis	Engraulidae	Clupeiformes	Teleostei
Ebosia	Scorpaenidae	Perciformes/Scorpaenoidei	Teleostei
Fodiator	Exocoetidae	Beloniformes	Teleostei
Taaningichthys	Myctophidae	Myctophiformes	Teleostei
Iniistius	Labridae	Eupercaria/misc	Teleostei
Hyperoplus	Ammodytidae	Perciformes/Uranoscopoidei	Teleostei
Pachymetopon	Sparidae	Eupercaria/misc	Teleostei
Pseudoplesiops	Pseudochromidae	Ovalentaria/misc	Teleostei
Creocele	Gobiesocidae	Gobiesociformes	Teleostei
Auchenionchus	Labrisomidae	Blenniiformes	Teleostei
Dolichosudis	Paralepididae	Aulopiformes	Teleostei
Amioides	Apogonidae	Kurtiformes	Teleostei
Haemulopsis	Haemulidae	Eupercaria/misc	Teleostei
Lovettia	Galaxiidae	Galaxiiformes	Teleostei
Gordiichthys	Ophichthidae	Anguilliformes	Teleostei
Myripristis	Holocentridae	Holocentriformes	Teleostei
Icichthys	Centrolophidae	Scombriformes	Teleostei
Tactostoma	Stomiidae	Stomiiformes	Teleostei
Springerichthys	Tripterygiidae	Blenniiformes	Teleostei
Pampus	Stromateidae	Scombriformes	Teleostei
Notomyxine	Myxinidae	Myxiniformes	Myxini
Microplecostomus	Loricariidae	Siluriformes	Teleostei
Heroina	Cichlidae	Cichliformes	Teleostei
Notopogon	Centriscidae	Syngnathiformes	Teleostei
Aphos	Batrachoididae	Batrachoidiformes	Teleostei
Lethrinus	Lethrinidae	Eupercaria/misc	Teleostei
Pyrolycus	Zoarcidae	Perciformes/Zoarcoidei	Teleostei
Dionda	Leuciscidae	Cypriniformes	Teleostei
Heptranchias	Hexanchidae	Hexanchiformes	Elasmobranchii
Notarius	Ariidae	Siluriformes	Teleostei
Tachyeres	Anatidae	Anseriformes	Aves
Eurypleuron	Carapidae	Ophidiiformes	Teleostei
Sundasalanx	Ehiravidae	Clupeiformes	Teleostei
Bathymicrops	Ipnopidae	Aulopiformes	Teleostei
Pagrus	Sparidae	Eupercaria/misc	Teleostei
Lophogobius	Gobiidae	Gobiiformes	Teleostei
Cyclothone	Gonostomatidae	Stomiiformes	Teleostei
Pseudohemiodon	Loricariidae	Siluriformes	Teleostei
Lonchurus	Sciaenidae	Eupercaria/misc	Teleostei
Ratabulus	Platycephalidae	Perciformes/Scorpaenoidei	Teleostei
Centroselachus	Somniosidae	Squaliformes	Elasmobranchii
Aquila	Accipitridae	Falconiformes	Aves
Speleogobius	Gobiidae	Gobiiformes	Teleostei
Plesiops	Plesiopidae	Ovalentaria/misc	Teleostei
Pagothenia	Nototheniidae	Perciformes/Notothenioidei	Teleostei
Dendrocygna	Anatidae	Anseriformes	Aves
Emblemaria	Chaenopsidae	Blenniiformes	Teleostei
Ribeiroclinus	Clinidae	Blenniiformes	Teleostei
Kihnichthys	Cichlidae	Cichliformes	Teleostei
Harengula	Dorosomatidae	Clupeiformes	Teleostei
Macrorhamphosodes	Triacanthodidae	Tetraodontiformes	Teleostei
Hologymnosus	Labridae	Eupercaria/misc	Teleostei
Hypanus	Dasyatidae	Myliobatiformes	Elasmobranchii
Sierrathrissa	Dorosomatidae	Clupeiformes	Teleostei
Scorpaena	Scorpaenidae	Perciformes/Scorpaenoidei	Teleostei
Tasmacetus	Ziphiidae	Cetartiodactyla	Mammalia
Parvicrepis	Gobiesocidae	Gobiesociformes	Teleostei
Paraneetroplus	Cichlidae	Cichliformes	Teleostei
Sebastes	Sebastidae	Perciformes/Scorpaenoidei	Teleostei
Cyphotilapia	Cichlidae	Cichliformes	Teleostei
Chlopsis	Chlopsidae	Anguilliformes	Teleostei
Cyclopsetta	Cyclopsettidae	Pleuronectiformes	Teleostei
Phaetusa	Laridae	Charadriiformes	Aves
Cubiceps	Nomeidae	Scombriformes	Teleostei
Lampetra	Petromyzontidae	Petromyzontiformes	Petromyzonti
Pithecophaga	Accipitridae	Falconiformes	Aves
Buccochromis	Cichlidae	Cichliformes	Teleostei
Chatrabus	Batrachoididae	Batrachoidiformes	Teleostei
Maroubra	Syngnathidae	Syngnathiformes	Teleostei
Genyagnus	Uranoscopidae	Perciformes/Uranoscopoidei	Teleostei
Micropoecilia	Poeciliidae	Cyprinodontiformes	Teleostei
Feresa	Delphinidae	Cetartiodactyla	Mammalia
Scymnodalatias	Somniosidae	Squaliformes	Elasmobranchii
Pterolebias	Rivulidae	Cyprinodontiformes	Teleostei
Xenentodon	Belonidae	Beloniformes	Teleostei
